scene,degradation,channel,severity,frame,n_gt,tp,fp,fn,precision,recall,f1,mean_iou,depth_err_signed,depth_err_max,err3d,reliability,status,diagnosis1,diagnosis_all,latency_ms,monitor_ms,n_tracks,s_confidence,s_sharpness,s_exposure,s_clipping,s_noise,s_chroma,s_ood,s_temporal,s_motion,s_depth_valid,s_depth_consistency,s_geometry,s_timing,depth_err_corr,failure
approach,frame_delay,time,0.5,20,1,1,0,0,1.0,1.0,1.0,0.7038366211950601,-2.1452866015226952,2.1452866015226952,2.1504049701233017,0.7955385074880296,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Frame delay / dropped frames | Distribution shift (input unlike calibration set),45.85932700001649,6.662680999966142,1,0.9451319616738477,0.8721588134541942,0.9539331512059088,1.0,1.0,1.0,0.7101500883253993,0.7303862134699197,0.9070322501430701,1.0,0.9660329033644394,0.47897347781389515,0.3333333333333333,-0.005926505379054703,0
approach,frame_delay,time,0.5,21,1,1,0,0,1.0,1.0,1.0,0.5824230962092691,-0.7545439678689725,0.7545439678689725,0.7657958775637028,0.8282732482535661,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),46.65056400006051,6.438967999997658,1,0.9451319616738477,0.8721588134541942,0.9539331512059088,1.0,1.0,1.0,0.7101500883253993,0.7160724683495491,0.9002914594751116,1.0,0.9632284787366521,0.7087067804794758,0.3333333333333333,1.384816128274668,1
approach,frame_delay,time,0.5,22,1,1,0,0,1.0,1.0,1.0,0.6253174716105309,-2.144196842027746,2.144196842027746,2.1497722525615934,0.7261939735581394,CAUTION,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set) | Frame delay / dropped frames,44.234122000034404,6.661571999984517,1,0.9447679459664675,1.0,0.9693214860310317,1.0,1.0,1.0,0.33608519304324214,0.6842424505553661,0.8414292661736242,1.0,0.9515012790625844,0.3787003982891686,0.3333333333333333,-0.004836745884105653,0
approach,frame_delay,time,0.5,23,1,0,1,1,0.0,0.0,0.0,,,,,0.7648381939901633,TRUSTED,Distribution shift (input unlike calibration set),Distribution shift (input unlike calibration set) | Geometric inconsistency (calibration or depth scale error) | Frame delay / dropped frames,44.19729400012784,6.675336000057541,1,0.9447679459664675,1.0,0.9693214860310317,1.0,1.0,1.0,0.33608519304324214,0.6647434358478136,0.8298548323610018,1.0,0.9452713238514885,0.6310647085317895,0.3333333333333333,,1
approach,frame_delay,time,0.75,0,1,1,0,0,1.0,1.0,1.0,1.0,-2.1398468017578125,2.1398468017578125,2.1412138842079527,0.23056456847923065,DEGRADED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Motion blur or defocus | Frame delay / dropped frames,43.23795799984964,6.2532059999966805,1,0.9443331225717339,0.46777636306368964,0.8997038174424591,1.0,1.0,0.9211100974926805,0.7216504489715836,0.0,1.0,0.9913793103448276,0.9903422328699842,0.8462155020583905,0.25,-0.0004867056141719672,0
approach,frame_delay,time,0.75,1,1,1,0,0,1.0,1.0,1.0,0.9333333333333333,-0.7485424539317265,0.7485424539317265,0.7524416045580546,0.809556407047153,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),42.55598599991117,6.074785000009797,1,0.9443331225717339,0.46777636306368964,0.8997038174424591,1.0,1.0,0.9211100974926805,0.7216504489715836,1.0,1.0,0.9913793103448276,0.9903422328699842,0.8462155020583905,0.25,1.390817642211914,1
approach,frame_delay,time,0.75,2,1,1,0,0,1.0,1.0,1.0,0.9298299128027666,-2.1388733905294686,2.1388733905294686,2.1412848983977075,0.7802037407230957,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),43.69243999974515,6.253037999954358,1,0.9455170172615884,0.3104798363888204,0.9002457075459435,1.0,1.0,0.9255493450010811,0.6487729488135039,0.9293333333333333,1.0,0.9975186104218362,0.9889931043189677,0.9789963672422494,0.25,0.0004867056141719672,0
approach,frame_delay,time,0.75,3,1,1,0,0,1.0,1.0,1.0,0.9327435151517224,-0.7475690427033825,0.7475690427033825,0.7544409247910057,0.7754408977523568,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),42.57369400011157,6.055478000007497,1,0.9455170172615884,0.3104798363888204,0.9002457075459435,1.0,1.0,0.9255493450010811,0.6487729488135039,0.9294988598231444,1.0,0.9975186104218362,0.9889931043189677,0.9254212599951857,0.25,1.391791053440258,1
approach,frame_delay,time,0.75,4,1,1,0,0,1.0,1.0,1.0,0.8999642591974503,-2.1442638480145035,2.1442638480145035,2.1467371237238844,0.8183388462041185,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),42.80298899993795,6.173009999997703,1,0.9449197102791569,0.530359249220086,0.9009177644627975,1.0,1.0,0.9317305623482077,0.7504009801350103,0.8999513682799802,0.9844964370054085,1.0,0.9889846095653251,0.8854908716265137,0.25,-0.004903751870863005,0
approach,frame_delay,time,0.75,5,1,1,0,0,1.0,1.0,1.0,0.8933003028418484,-0.75083757483441,0.75083757483441,0.7569207806609295,0.828679925437883,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),42.341272999919966,6.185827999956928,1,0.9449197102791569,0.530359249220086,0.9009177644627975,1.0,1.0,0.9317305623482077,0.7504009801350103,0.8999539464634742,0.9865621011995546,0.9936974789915967,0.9889699899639667,0.9966772215161749,0.25,1.3885225213092305,1
approach,frame_delay,time,0.75,6,1,1,0,0,1.0,1.0,1.0,0.8980816020953737,-2.144632256549336,2.144632256549336,2.147030514901142,0.7654900061316007,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),42.84915300013381,6.325989000060872,1,0.9457633598584605,0.3324685070503144,0.9017122064813522,1.0,1.0,0.9380912267921488,0.6727794043871355,0.8847267539471395,0.9815871151637342,1.0,0.9876312135732933,0.7854185212228489,0.25,-0.0052721604056955584,0
approach,frame_delay,time,0.75,7,1,1,0,0,1.0,1.0,1.0,0.8387276647693962,-0.7533279087232501,0.7533279087232501,0.7592624644879101,0.7749818466643151,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),43.571887999974024,6.394540999963283,1,0.9457633598584605,0.3324685070503144,0.9017122064813522,1.0,1.0,0.9380912267921488,0.6727794043871355,0.8866345893968873,0.9816801085731495,0.9944444444444445,0.9876312135732933,0.880996128304617,0.25,1.3860321874203905,1
approach,frame_delay,time,0.75,8,1,1,0,0,1.0,1.0,1.0,0.8756015626395084,-2.1480724500573203,2.1480724500573203,2.1506861567811817,0.7882818472498911,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error),43.21942200010653,6.072788999972545,1,0.9456302336069669,0.4378288826991194,0.9029021009383505,1.0,1.0,0.9485351682989323,0.7356029992499717,0.8717669196751074,0.9797915300786391,1.0,0.9869345666330657,0.764140194767908,0.25,-0.008712353913679749,0
approach,frame_delay,time,0.75,9,1,1,0,0,1.0,1.0,1.0,0.8180526428403414,-0.7550362296726405,0.7550362296726405,0.7616597222786196,0.8040456485330658,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),42.62648199994601,6.14265499996236,1,0.9456302336069669,0.4378288826991194,0.9029021009383505,1.0,1.0,0.9485351682989323,0.7356029992499717,0.8721929911155963,0.9793796808035654,0.9983974358974359,0.9862696767678089,0.9174297129275613,0.25,1.384323866471,1
approach,frame_delay,time,0.75,10,1,1,0,0,1.0,1.0,1.0,0.8593056481011602,-2.1472707002059295,2.1472707002059295,2.1504418056933066,0.7846994956591332,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error),42.30615299991314,6.012551000026178,1,0.9458806937290426,0.42651137194338296,0.9045744615188167,1.0,1.0,0.9628055875672131,0.7416719392578779,0.8588396247420775,0.9784966237127978,1.0,0.9862329534419092,0.7474296400753173,0.25,-0.00791060406228894,0
approach,frame_delay,time,0.75,11,1,1,0,0,1.0,1.0,1.0,0.8220643172287418,-0.7559663523798399,0.7559663523798399,0.7641851291428992,0.8002486988916521,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),43.06175700003223,6.16625199995724,1,0.9458806937290426,0.42651137194338296,0.9045744615188167,1.0,1.0,0.9628055875672131,0.7416719392578779,0.858881990501994,0.9780640300818979,1.0,0.9849109773699238,0.8956772363209212,0.25,1.3833937437638006,1
approach,frame_delay,time,0.75,12,1,1,0,0,1.0,1.0,1.0,0.8483595050686831,-2.146078897559125,2.146078897559125,2.1502172253230625,0.7932678776275336,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error),42.473246999975345,5.991640000047482,1,0.9464243812642699,0.5245652812463257,0.9064937145876851,1.0,1.0,0.9794472075344626,0.7908631244194988,0.8498123859956799,0.9775542298652209,1.0,0.9842079274502433,0.6588075008303039,0.25,-0.006718801415484421,0
approach,frame_delay,time,0.75,13,1,1,0,0,1.0,1.0,1.0,0.7825492800450665,-0.7547745497330389,0.7547745497330389,0.7657274086172754,0.8063400957227735,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error),60.98525300001256,13.755116999959682,1,0.9464243812642699,0.5245652812463257,0.9064937145876851,1.0,1.0,0.9794472075344626,0.7908631244194988,0.8386184663586631,0.9753235797273999,1.0,0.9835292527643485,0.7750357493398037,0.25,1.3845855464106016,1
approach,frame_delay,time,0.75,14,1,1,0,0,1.0,1.0,1.0,0.812693244139297,-2.1444979957912267,2.1444979957912267,2.150135766277587,0.7799296405040224,TRUSTED,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Frame delay / dropped frames,75.81816000003982,13.589755999987574,1,0.9465176823135031,0.4762354239315276,0.9105402046554798,1.0,1.0,1.0,0.7938259796690255,0.8217890436000664,0.9730523105587144,1.0,0.9821349067648435,0.6205732503480589,0.25,-0.005137899647586153,0
approach,frame_delay,time,0.75,15,1,1,0,0,1.0,1.0,1.0,0.7542980495436653,-0.754339964493461,0.754339964493461,0.7694949370531887,0.7997485104179914,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error),76.1637589998827,13.717713999994885,1,0.9465176823135031,0.4762354239315276,0.9105402046554798,1.0,1.0,1.0,0.7938259796690255,0.8120276545447772,0.9708112596656561,1.0,0.9808128421245784,0.7905089932931476,0.25,1.3850201316501796,1
approach,frame_delay,time,0.75,16,1,1,0,0,1.0,1.0,1.0,0.7910226847901509,-2.1444305751634687,2.1444305751634687,2.1498698163601446,0.823258051928268,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Frame delay / dropped frames | Unstable tracking / temporal disagreement,45.61784399982116,6.160371999953895,1,0.9474269948603227,0.8643373594604538,0.9170181259056187,1.0,1.0,1.0,0.8776735828785295,0.796044467564866,0.9585250565042449,1.0,0.9781050810622701,0.588233412450949,0.25,-0.005070479019828156,0
approach,frame_delay,time,0.75,17,1,1,0,0,1.0,1.0,1.0,0.7236736119138403,-0.7540779943051561,0.7540779943051561,0.7668911803641412,0.8464967327678209,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement,43.248468000001594,6.226463000075455,1,0.9474269948603227,0.8643373594604538,0.9170181259056187,1.0,1.0,1.0,0.8776735828785295,0.7869660030309245,0.9567214323843954,1.0,0.9768059508309757,0.7679150718527821,0.25,1.3852821018384844,1
approach,frame_delay,time,0.75,18,1,1,0,0,1.0,1.0,1.0,0.7570248925505386,-2.1447093383125626,2.1447093383125626,2.149942704407744,0.8065168064369177,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Frame delay / dropped frames | Unstable tracking / temporal disagreement,41.99197299999469,6.005297000001519,1,0.944409674041668,0.8062603890743729,0.9279691165086713,1.0,1.0,1.0,0.8559878171269213,0.7664419966291813,0.9419235689163515,1.0,0.9739904018818536,0.5475631415917203,0.25,-0.005349242168922075,0
approach,frame_delay,time,0.75,19,1,1,0,0,1.0,1.0,1.0,0.6675209311210744,-0.7541612542193867,0.7541612542193867,0.7664486984669416,0.8343392153290033,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement,41.471778000072845,6.100912999954744,1,0.944409674041668,0.8062603890743729,0.9279691165086713,1.0,1.0,1.0,0.8559878171269213,0.7546872708337783,0.9374817253653942,1.0,0.9720420261390581,0.7597171552369792,0.25,1.3851988419242538,1
approach,frame_delay,time,0.75,20,1,1,0,0,1.0,1.0,1.0,0.7038366211950601,-2.1452866015226952,2.1452866015226952,2.1504049701233017,0.7831525494100238,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Frame delay / dropped frames | Distribution shift (input unlike calibration set),42.243199999916214,6.365590999962478,1,0.9451319616738477,0.8721588134541942,0.9539331512059088,1.0,1.0,1.0,0.7101500883253993,0.7303862134699197,0.9070322501430701,1.0,0.9660329033644394,0.47897347781389515,0.25,-0.005926505379054703,0
approach,frame_delay,time,0.75,21,1,1,0,0,1.0,1.0,1.0,0.5824230962092691,-0.7545439678689725,0.7545439678689725,0.7657958775637028,0.8153776339829311,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),42.58450999998331,6.13075299997945,1,0.9451319616738477,0.8721588134541942,0.9539331512059088,1.0,1.0,1.0,0.7101500883253993,0.7160724683495491,0.9002914594751116,1.0,0.9632284787366521,0.7087067804794758,0.25,1.384816128274668,1
approach,frame_delay,time,0.75,22,1,1,0,0,1.0,1.0,1.0,0.6253174716105309,-2.144196842027746,2.144196842027746,2.1497722525615934,0.7148876596232016,CAUTION,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set) | Frame delay / dropped frames,43.41516500005582,6.729630999984693,1,0.9447679459664675,1.0,0.9693214860310317,1.0,1.0,1.0,0.33608519304324214,0.6842424505553661,0.8414292661736242,1.0,0.9515012790625844,0.3787003982891686,0.25,-0.004836745884105653,0
approach,frame_delay,time,0.75,23,1,0,1,1,0.0,0.0,0.0,,,,,0.7529302175464683,TRUSTED,Distribution shift (input unlike calibration set),Distribution shift (input unlike calibration set) | Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error),43.949720000000525,6.490299999995841,1,0.9447679459664675,1.0,0.9693214860310317,1.0,1.0,1.0,0.33608519304324214,0.6647434358478136,0.8298548323610018,1.0,0.9452713238514885,0.6310647085317895,0.25,,1
approach,frame_delay,time,1.0,0,1,1,0,0,1.0,1.0,1.0,1.0,-2.1398468017578125,2.1398468017578125,2.1412138842079527,0.22777526894055394,DEGRADED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Motion blur or defocus | Frame delay / dropped frames,44.064074999937475,6.234192999954757,1,0.9443331225717339,0.46777636306368964,0.8997038174424591,1.0,1.0,0.9211100974926805,0.7216504489715836,0.0,1.0,0.9913793103448276,0.9903422328699842,0.8462155020583905,0.2,-0.0004867056141719672,0
approach,frame_delay,time,1.0,1,1,1,0,0,1.0,1.0,1.0,0.9333333333333333,-0.7485424539317265,0.7485424539317265,0.7524416045580546,0.7997626415627014,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),42.38378599984571,5.9892469998885645,1,0.9443331225717339,0.46777636306368964,0.8997038174424591,1.0,1.0,0.9211100974926805,0.7216504489715836,1.0,1.0,0.9913793103448276,0.9903422328699842,0.8462155020583905,0.2,1.390817642211914,1
approach,frame_delay,time,1.0,2,1,1,0,0,1.0,1.0,1.0,0.9298299128027666,-2.1388733905294686,2.1388733905294686,2.1412848983977075,0.7707650748065293,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),42.93597999992471,6.315738000012061,1,0.9455170172615884,0.3104798363888204,0.9002457075459435,1.0,1.0,0.9255493450010811,0.6487729488135039,0.9293333333333333,1.0,0.9975186104218362,0.9889931043189677,0.9789963672422494,0.2,0.0004867056141719672,0
approach,frame_delay,time,1.0,3,1,1,0,0,1.0,1.0,1.0,0.9327435151517224,-0.7475690427033825,0.7475690427033825,0.7544409247910057,0.7660598512514217,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),42.56114499992236,6.060386999934053,1,0.9455170172615884,0.3104798363888204,0.9002457075459435,1.0,1.0,0.9255493450010811,0.6487729488135039,0.9294988598231444,1.0,0.9975186104218362,0.9889931043189677,0.9254212599951857,0.2,1.391791053440258,1
approach,frame_delay,time,1.0,4,1,1,0,0,1.0,1.0,1.0,0.8999642591974503,-2.1442638480145035,2.1442638480145035,2.1467371237238844,0.8084388334603825,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Motion blur or defocus | Distribution shift (input unlike calibration set),42.21331899998404,6.00675099997261,1,0.9449197102791569,0.530359249220086,0.9009177644627975,1.0,1.0,0.9317305623482077,0.7504009801350103,0.8999513682799802,0.9844964370054085,1.0,0.9889846095653251,0.8854908716265137,0.2,-0.004903751870863005,0
approach,frame_delay,time,1.0,5,1,1,0,0,1.0,1.0,1.0,0.8933003028418484,-0.75083757483441,0.75083757483441,0.7569207806609295,0.8186548094845498,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Motion blur or defocus | Distribution shift (input unlike calibration set),42.676248000134365,6.321363000097335,1,0.9449197102791569,0.530359249220086,0.9009177644627975,1.0,1.0,0.9317305623482077,0.7504009801350103,0.8999539464634742,0.9865621011995546,0.9936974789915967,0.9889699899639667,0.9966772215161749,0.2,1.3885225213092305,1
approach,frame_delay,time,1.0,6,1,1,0,0,1.0,1.0,1.0,0.8980816020953737,-2.144632256549336,2.144632256549336,2.147030514901142,0.7562293424700164,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),42.45606599988605,6.060356999910255,1,0.9457633598584605,0.3324685070503144,0.9017122064813522,1.0,1.0,0.9380912267921488,0.6727794043871355,0.8847267539471395,0.9815871151637342,1.0,0.9876312135732933,0.7854185212228489,0.2,-0.0052721604056955584,0
approach,frame_delay,time,1.0,7,1,1,0,0,1.0,1.0,1.0,0.8387276647693962,-0.7533279087232501,0.7533279087232501,0.7592624644879101,0.7656063536228581,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),42.69523500011019,6.095275999996375,1,0.9457633598584605,0.3324685070503144,0.9017122064813522,1.0,1.0,0.9380912267921488,0.6727794043871355,0.8866345893968873,0.9816801085731495,0.9944444444444445,0.9876312135732933,0.880996128304617,0.2,1.3860321874203905,1
approach,frame_delay,time,1.0,8,1,1,0,0,1.0,1.0,1.0,0.8756015626395084,-2.1480724500573203,2.1480724500573203,2.1506861567811817,0.7787454548744971,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error),42.74536399987028,6.089621000000989,1,0.9456302336069669,0.4378288826991194,0.9029021009383505,1.0,1.0,0.9485351682989323,0.7356029992499717,0.8717669196751074,0.9797915300786391,1.0,0.9869345666330657,0.764140194767908,0.2,-0.008712353913679749,0
approach,frame_delay,time,1.0,9,1,1,0,0,1.0,1.0,1.0,0.8180526428403414,-0.7550362296726405,0.7550362296726405,0.7616597222786196,0.7943185505174386,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),42.590093999820056,6.148085999939212,1,0.9456302336069669,0.4378288826991194,0.9029021009383505,1.0,1.0,0.9485351682989323,0.7356029992499717,0.8721929911155963,0.9793796808035654,0.9983974358974359,0.9862696767678089,0.9174297129275613,0.2,1.384323866471,1
approach,frame_delay,time,1.0,10,1,1,0,0,1.0,1.0,1.0,0.8593056481011602,-2.1472707002059295,2.1472707002059295,2.1504418056933066,0.7752064414761831,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error),42.03948800000035,6.3132690000884395,1,0.9458806937290426,0.42651137194338296,0.9045744615188167,1.0,1.0,0.9628055875672131,0.7416719392578779,0.8588396247420775,0.9784966237127978,1.0,0.9862329534419092,0.7474296400753173,0.2,-0.00791060406228894,0
approach,frame_delay,time,1.0,11,1,1,0,0,1.0,1.0,1.0,0.8220643172287418,-0.7559663523798399,0.7559663523798399,0.7641851291428992,0.7905675352099645,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Distribution shift (input unlike calibration set),43.091353000022536,6.112174000008963,1,0.9458806937290426,0.42651137194338296,0.9045744615188167,1.0,1.0,0.9628055875672131,0.7416719392578779,0.858881990501994,0.9780640300818979,1.0,0.9849109773699238,0.8956772363209212,0.2,1.3833937437638006,1
approach,frame_delay,time,1.0,12,1,1,0,0,1.0,1.0,1.0,0.8483595050686831,-2.146078897559125,2.146078897559125,2.1502172253230625,0.7836711657836111,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Motion blur or defocus | Geometric inconsistency (calibration or depth scale error),42.42179900006704,6.362439999975322,1,0.9464243812642699,0.5245652812463257,0.9064937145876851,1.0,1.0,0.9794472075344626,0.7908631244194988,0.8498123859956799,0.9775542298652209,1.0,0.9842079274502433,0.6588075008303039,0.2,-0.006718801415484421,0
approach,frame_delay,time,1.0,13,1,1,0,0,1.0,1.0,1.0,0.7825492800450665,-0.7547745497330389,0.7547745497330389,0.7657274086172754,0.7965852401877235,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Motion blur or defocus | Geometric inconsistency (calibration or depth scale error),41.838730000108626,6.017563999989761,1,0.9464243812642699,0.5245652812463257,0.9064937145876851,1.0,1.0,0.9794472075344626,0.7908631244194988,0.8386184663586631,0.9753235797273999,1.0,0.9835292527643485,0.7750357493398037,0.2,1.3845855464106016,1
approach,frame_delay,time,1.0,14,1,1,0,0,1.0,1.0,1.0,0.812693244139297,-2.1444979957912267,2.1444979957912267,2.150135766277587,0.7704942905679627,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error),41.961786000001666,6.387430000017957,1,0.9465176823135031,0.4762354239315276,0.9105402046554798,1.0,1.0,1.0,0.7938259796690255,0.8217890436000664,0.9730523105587144,1.0,0.9821349067648435,0.6205732503480589,0.2,-0.005137899647586153,0
approach,frame_delay,time,1.0,15,1,1,0,0,1.0,1.0,1.0,0.7542980495436653,-0.754339964493461,0.754339964493461,0.7694949370531887,0.7900733978632747,TRUSTED,Motion blur or defocus,Motion blur or defocus | Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error),43.225503000030585,6.005674000107319,1,0.9465176823135031,0.4762354239315276,0.9105402046554798,1.0,1.0,1.0,0.7938259796690255,0.8120276545447772,0.9708112596656561,1.0,0.9808128421245784,0.7905089932931476,0.2,1.3850201316501796,1
approach,frame_delay,time,1.0,16,1,1,0,0,1.0,1.0,1.0,0.7910226847901509,-2.1444305751634687,2.1444305751634687,2.1498698163601446,0.8132985281401962,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Frame delay / dropped frames | Unstable tracking / temporal disagreement,42.2268410001152,6.088631000011446,1,0.9474269948603227,0.8643373594604538,0.9170181259056187,1.0,1.0,1.0,0.8776735828785295,0.796044467564866,0.9585250565042449,1.0,0.9781050810622701,0.588233412450949,0.2,-0.005070479019828156,0
approach,frame_delay,time,1.0,17,1,1,0,0,1.0,1.0,1.0,0.7236736119138403,-0.7540779943051561,0.7540779943051561,0.7668911803641412,0.8362560745358372,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement,43.48027899993667,6.649089000006825,1,0.9474269948603227,0.8643373594604538,0.9170181259056187,1.0,1.0,1.0,0.8776735828785295,0.7869660030309245,0.9567214323843954,1.0,0.9768059508309757,0.7679150718527821,0.2,1.3852821018384844,1
approach,frame_delay,time,1.0,18,1,1,0,0,1.0,1.0,1.0,0.7570248925505386,-2.1447093383125626,2.1447093383125626,2.149942704407744,0.796759813109766,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Frame delay / dropped frames | Unstable tracking / temporal disagreement,43.58403699995961,6.338816000038605,1,0.944409674041668,0.8062603890743729,0.9279691165086713,1.0,1.0,1.0,0.8559878171269213,0.7664419966291813,0.9419235689163515,1.0,0.9739904018818536,0.5475631415917203,0.2,-0.005349242168922075,0
approach,frame_delay,time,1.0,19,1,1,0,0,1.0,1.0,1.0,0.6675209311210744,-0.7541612542193867,0.7541612542193867,0.7664486984669416,0.8242456350197344,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement,42.52659099995526,6.139029999985723,1,0.944409674041668,0.8062603890743729,0.9279691165086713,1.0,1.0,1.0,0.8559878171269213,0.7546872708337783,0.9374817253653942,1.0,0.9720420261390581,0.7597171552369792,0.2,1.3851988419242538,1
approach,frame_delay,time,1.0,20,1,1,0,0,1.0,1.0,1.0,0.7038366211950601,-2.1452866015226952,2.1452866015226952,2.1504049701233017,0.7736782097090404,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Frame delay / dropped frames | Distribution shift (input unlike calibration set),42.14862699996047,6.150995999973929,1,0.9451319616738477,0.8721588134541942,0.9539331512059088,1.0,1.0,1.0,0.7101500883253993,0.7303862134699197,0.9070322501430701,1.0,0.9660329033644394,0.47897347781389515,0.2,-0.005926505379054703,0
approach,frame_delay,time,1.0,21,1,1,0,0,1.0,1.0,1.0,0.5824230962092691,-0.7545439678689725,0.7545439678689725,0.7657958775637028,0.8055134450777709,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),43.55040100017504,6.548971000029269,1,0.9451319616738477,0.8721588134541942,0.9539331512059088,1.0,1.0,1.0,0.7101500883253993,0.7160724683495491,0.9002914594751116,1.0,0.9632284787366521,0.7087067804794758,0.2,1.384816128274668,1
approach,frame_delay,time,1.0,22,1,1,0,0,1.0,1.0,1.0,0.6253174716105309,-2.144196842027746,2.144196842027746,2.1497722525615934,0.7062391676526225,CAUTION,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set) | Frame delay / dropped frames,44.471883000028356,6.437830999971084,1,0.9447679459664675,1.0,0.9693214860310317,1.0,1.0,1.0,0.33608519304324214,0.6842424505553661,0.8414292661736242,1.0,0.9515012790625844,0.3787003982891686,0.2,-0.004836745884105653,0
